,,,13,CHASIS CAB,,V5KR4,DELTA 300,165306,11656,JDA00V11890029857,,14B 1848407,BLANCO,03.08.09
,,,14,BARANDA,,V5KR3,DELTA 300,123303,8555,JDA00V11890029869,,14B 1848486,BLANCO,08.06.09
,,,15,CHASIS CAB,,V5KR4,DELTA 300,167748,11790,JDA00V11890029891,,14B 1848648,BLANCO,04.08.09
,,,16,BARANDA,,V5KR3,DELTA 300,074602,5195,JDA00V11890029907,,14B 1848778,BLANCO,03.04.09
,,,17,BARANDA,,V5KR3,DELTA 300,116081,7813,JDA00V11890029913,,14B 1848965,BLANCO,28.05.09
,,,18,BARANDA,,V5KR3,DELTA 300,116069,7816,JDA00V11890029922,,14B 1849022,BLANCO,28.05.09
,,,19,BARANDA,,V5KR3,DELTA 300,125191,8716,JDA00V11890029939,,14B 1849085,BLANCO,09.06.09
,,,20,BARANDA,,V5KR3,DELTA 300,129080,8896,JDA00V11890029949,,14B 1849214,BLANCO,09.06.09
,,, , ,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, INTERBANK",,,,,,,,,,
,,,,VP. SHENANDOAH HIGHWAY  :  LLEGO 15.02.09,,,,,,PRODUCCION DICIEMRE   10 UNIDADES   (INDONESIA),,,,
,,,,B/L  KKLUJKT198883,,,,,,,,,,
,,,,C2WE-08-2407-112L-01  16.12.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICO,,NB,TERIOS LONG,124556,8662,MHKG2CN209K000346,,,ROJO VINO,03.06.09
,,,2,MECANICO,,NB,TERIOS LONG,118548,8239,MHKG2CN209K000347,,,NEGRO,03.06.09
,,,3,MECANICO,,NB,TERIOS LONG,049737,3716,MHKG2CN209K000349,,,BEIGE,04.03.09
,,,4,MECANICO,,NB,TERIOS LONG,085934,5919,MHKG2CN209K000350,,,PLATA,22.04.09
,,,5,MECANICO,,NB,TERIOS LONG,120356,8311,MHKG2CN209K000351,,,ROJO VINO,03.06.09
,,,6,MECANICO,,NB,TERIOS LONG,124532,1508,MHKG2CN209K000353,,,NEGRO,03.06.09
,,,7,MECANICO,,NB,TERIOS LONG,085969,5918,MHKG2CN209K000354,,,BEIGE,23.04.09
,,,8,MECANICO,,NB,TERIOS LONG,116080,7815,MHKG2CN209K000355,,,PLATA,28.05.09
,,,9,MECANICO,,NB,TERIOS LONG,112437,7551,MHKG2CN209K000357,,,ROJO VINO,23.05.09
,,,10,MECANICO,,NB,TERIOS LONG,124514,8664,MHKG2CN209K000358,,,NEGRO,03.06.09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,
,,,,VP. ARCADIA HIGWAY  :  LLEGO  22.09.09,,,,,,PRODUCCION JUNIO-2009   10 UNIDADES   (INDONESIA),,,,
,,,,B/L  KKLUJKT213011,,,,,,,,,,
,,,,C2WE-09-2407-106L-01  30.07.09,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,NB,TERIOS LONG,218350,13020,MHKG2CN209K000391,,3SZ DBF7662,BEIGE,23.09.09
,,,2,MECANICA,,NB,TERIOS LONG,218335,13021,MHKG2CN209K000392,,3SZ DBC6131,PLATA,23.09.09
,,,3,MECANICA,,NB,TERIOS LONG,218348,13022,MHKG2CN209K000393,,3SZ DBF6835,ROJO VINO,23.09.09
,,,4,MECANICA,,NB,TERIOS LONG,218338,13023,MHKG2CN20AK000394,,3SZ DBF7420,BEIGE,23.09.09
,,,5,MECANICA,,NB,TERIOS LONG,218340,13024,MHKG2CN20AK000395,,3SZ DBC6138,PLATA,23.09.09
,,,6,LUXURY,,RA,TERIOS LONG,218404,13025,MHKG2CP409K001966,,3SZ DBA6746,PLATA,23.09.09
,,,7,LUXURY,,RA,TERIOS LONG,218397,13026,MHKG2CP409K001967,,3SZ DBA6740,BEIGE,23.09.09
,,,8,LUXURY,,RA,TERIOS LONG,218411,13027,MHKG2CP409K001971,,3SZ DBA6747,ROJO VINO,23.09.09
,,,9,LUXURY,,RA,TERIOS LONG,218400,13028,MHKG2CP409K001976,,3SZ DBF7369,NEGRO,23.09.09
,,,10,LUXURY,,RA,TERIOS LONG,218398,13029,MHKG2CP40AK001983,,3SZ DBF6834,PLATA,23.09.09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,"VP. GLOBAL LEADER  :  LLEGO  22,11,09",,,,,,PRODUCCION OCTUBRE -2009   06 UNIDADES  ,,,,
,,,,B/L  NYKS180663597,,,,,,,,,,
,,,,TNM65660,,20.10.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,,,T2NV5,ALLOY,281181,18751,JDAJ200G0A1023642,,3SZ 2414123,VERDE BRITANICO,
,,,2,OBISP. CHOSICA,,T2NV5,ALLOY,038110,22,JDAJ200G0A1023650,,3SZ 2414090,ROJO,TRALSA
,,,3,,,T2NV5,ALLOY,281183,18752,JDAJ200G0A1023658,,3SZ 2414081,PLATA,
,,,4,,,T2NV6,BASIC,281192,18753,JDAJ200G0A1023673,,3SZ 2382907,NEGRO,
,,,5,,,T2NW3,SAFETY 10,281219,18754,JDAJ210G0A1107975,,3SZ 2414047,NEGRO,
,,,6,,,T2NW1,SAFETY 10,281210,18755,JDAJ210G0A1108088,,3SZ 2401408,BEIGE,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,"VP. GLOBAL LEADER  :  LLEGO  20.12,09",,,,,,PRODUCCION NOVIEMBRE  -2009   09 UNIDADES  (1ER. PARCIAL) INDONESIA,,,,
,,,,B/L  NYKS940004031,,,,,,,,,,
,,,,C2WE-09-2407-111L-01,,12.11.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC.,,NB,TERIOS LONG,052380,18,MHKG2CN20AK000396,,3SZ DBC1297,ROJO VINO,12.03.10
,,,2,MEC.,,NB,TERIOS LONG,311147,21051,MHKG2CN20AK000397,,3SZ DBF7350,BEIGE,
,,,3,MEC.,,NB,TERIOS LONG,311143,21052,MHKG2CN20AK000398,,3SZ DBC6128,NEGRO,
,,,4,AUTOM,,NE,TERIOS LONG,311161,21053,MHKG2CP20AK000281,,3SZ DBF7324,ROJO VINO,
,,,5,AUTOM,,NE,TERIOS LONG,311159,21054,MHKG2CP20AK000282,,3SZ DBF7390,BEIGE,
,,,6,LUXURY,,RA,TERIOS LONG,311175,21055,MHKG2CP40AK002200,,3SZ DBF6818,ROJO VINO,
,,,7,LUXURY,,RA,TERIOS LONG,311177,21056,MHKG2CP40AK002205,,3SZ DBA6730,BEIGE,
,,,8,LUXURY,,RA,TERIOS LONG,311231,21057,MHKG2CP40AK002209,,3SZ DBA6738,NEGRO,
,,,9,LUXURY,,RA,TERIOS LONG,311194,21058,MHKG2CP40AK002212,,3SZ DBF6872,PLATA,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.  FLORIDA HIGHWAY :  LLEGO 22.01.10 ,,,,,,PRODUCCION NOVIEMBRE  -2009   10 UNIDADES  (2DO. PARCIAL) INDONESIA,,,,
,,,,B/L  KKLUJKT221304,,,,,,,,,,
,,,,C2WE-09-2407-111L-02,,17.12.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,NB,TERIOS LONG,020751,,MHKG2CN20AK000399,,3SZ DBC6126,PLATA,
,,,2,MECANICA,,NB,TERIOS LONG,020765,,MHKG2CN20AK000400,w,3SZ DBK0541,ROJO VINO,
,,,3,MECANICA,,NB,TERIOS LONG,020777,,MHKG2CN20AK000401,,3SZ DBK1964,NEGRO,
,,,4,MECANICA,,NB,TERIOS LONG,020785,,MHKG2CN20AK000402,w,3SZ DBK2763,BEIGE,
,,,5,MECANICA,,NB,TERIOS LONG,020792,,MHKG2CN20AK000403,w,3SZ DBK3626,ROJO VINO,
,,,6,MECANICA,,NB,TERIOS LONG,020806,,MHKG2CN20AK000404,,3SZ DBK4142,NEGRO,
,,,7,AUTOM,,NE,TERIOS LONG,020821,,MHKG2CP20AK000283,,3SZ DBA6733,NEGRO,
,,,8,AUTOM,,NE,TERIOS LONG,020829,MOTOR,MHKG2CP20AK000284,w,3SZ DBA5807,PLATA,
,,,9,AUTOM,,NE,TERIOS LONG,020841,,MHKG2CP20AK000285,,3SZ DBA3960,ROJO VINO,
,,,10,LUXURY,,RA,TERIOS LONG,020848,,MHKG2CP40AK002248,,3SZ DBA5818,ROJO VINO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP. RIO ITATA  :  LLEGO   23.12.09,,,,,,PRODUCCION NOVIEMBRE  -2009   06 UNIDADES ,,,,
,,,,B/L  V2A198632,,,,,,,,,,
,,,,TNM67300,,24.11.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY 10,,T2NV5,TERIOS,314472,20812,JDAJ200G0A1023959,,3SZ 2435482,plata,
,,,2,ALLOY 10,,T2NV5,TERIOS,314482,20813,JDAJ200G0A1023967,,3SZ 2433506,beige,
,,,3,ALLOY 10,,T2NV5,TERIOS,314483,20814,JDAJ200G0A1023974,,3SZ 2434598,negro,
,,,4,ALLOY 10,,T2NV5,TERIOS,086839,40262,JDAJ200G0A1024022,,3SZ 2433504,verde brit,
,,,5,ALLOY 10,,T2NV5,TERIOS,314489,20815,JDAJ200G0A1024040,,3SZ 2433514,rojo,
,,,6,BASIC 10,,T2NV6,TERIOS,054183,4789,JDAJ200G0A1024037,,3SZ 2411599,plata,EMBAJADA BELGICA
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.  FLORIDA HIGHWAY :  LLEGO  22.01.10 ,,,,,,PRODUCCION DICIEMBRE  -2009   04 UNIDADES  (1er. PARCIAL) ,,,,
,,,,B/L  KKLUJPN365844,,,,,,,,,,
,,,,TNM69120,,21.12.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,SAFETY 10,,T2NW3,TERIOS,020721,,JDAJ210G0A1110254,w,3SZ 2469990,PLATA,
,,,2,SAFETY 10,,T2NW3,TERIOS,020728,,JDAJ210G0A1110356,,3SZ 2470920,ROJO,
,,,3,SAFETY 10,,T2NW3,TERIOS,020737,,JDAJ210G0A1110402,,3SZ 2470883,VERDE BRITANICO,
,,,4,SAFETY 10,,T2NW3,TERIOS,020743,,JDAJ210G0A1110405,,3SZ 2470843,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.  RIO ITATA :  LLEGO  22.02.10 ,,,,,,PRODUCCION DICIEMBRE  -2009   04 UNIDADES  (2do. PARCIAL) ,,,,
,,,,B/L  JPNGO-002508775-2,,,,,,,,,,
,,,,TNM70760,,25.01.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,SAFETY 10,,T2NW1,TERIOS,046627,4141,JDAJ210G0A1110435,,3SZ 2419933,BEIGE,
,,,2,SAFETY 10,,T2NW1,TERIOS,046623,4142,JDAJ210G0A1110486,,3SZ 2419903,PLATA,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  FLORIDA HIGHWAY LLEGO  22.01.10,,,,,,PRODUCCION DICIEMBRE  -2009   09 UNIDADES  (1er. PARCIAL)   INDONESIA,,,,
,,,,B/L  KKLUJKT221303,,,,,,,,,,
,,,,C2WE-09-2407-112L-01,,17.12.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,020793,,MHKG2CN20AK000405,,3SZ DBK4613,ROJO VINO,
,,,2,MEC,,NB,TERIOS LONG,020807,,MHKG2CN20AK000408,w,3SZ DBK4800,PLATA,
,,,3,MEC,,NB,TERIOS LONG,020819,,MHKG2CN20AK000410,w,3SZ DBK5087,BEIGE,
,,,4,AUTOM,,NE,TERIOS LONG,020827,,MHKG2CP20AK000286,w,3SZ DBA5814,ROJO VINO,
,,,5,AUTOM,,NE,TERIOS LONG,020839,,MHKG2CP20AK000287,w,3SZ DBK4785,BEIGE,
,,,6,LUXURY,,RA,TERIOS LONG,020742,,MHKG2CP40AK002308,,3SZ DBA5797,ROJO VINO,
,,,7,LUXURY,,RA,TERIOS LONG,020752,,MHKG2CP40AK002310,,3SZ DBA5799,BEIGE,
,,,8,LUXURY,,RA,TERIOS LONG,020764,,MHKG2CP40AK002312,,3SZ DBK4999,NEGRO,
,,,9,LUXURY,,RA,TERIOS LONG,020775,,MHKG2CP40AK002330,,3SZ DBK4812,PLATA,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  ANDINO  LLEGO  22.02.10,,,,,,PRODUCCION DICIEMBRE  -2009   05  UNIDADES  (2do. PARCIAL)   INDONESIA,,,,
,,,,B/L  NYKS940004138,,,,,,,,,,
,,,,C2WE-09-2407-112L-02,,17.12.09,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,046519,3950,MHKG2CN20AK000412,,3SZ DBK9013,NEGRO,
,,,2,MEC,,NB,TERIOS LONG,046628,3951,MHKG2CN20AK000414,,3SZ DBK8392,ROJO VINO,
,,,3,AUTOM,,NE,TERIOS LONG,046556,3952,MHKG2CP20AK000288,W,3SZ DBK6740,NEGRO,
,,,4,AUTOM,,NE,TERIOS LONG,046560,3953,MHKG2CP20AK000289,,3SZ DBK4693,ROJO VINO,
,,,5,LUXURY,,RA,TERIOS LONG,046638,3954,MHKG2CP40AK002374,,3SZ DBK9654,ROJO VINO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  RIO ITATA LLEGO  24.02.10,,,,,,PRODUCCION ENERO  -2010   06 UNIDADES ,,,JAPON,
,,,,B/L  JPNGO-002508768-6,,,,,,,,,,
,,,,TNM70770,,25.01.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,1,ALLOY 10,,T2NV5,TERIOS,046593,4135,JDAJ200G0A1024733,,3SZ 2473922,PLATA,
,,,2,ALLOY 10,,T2NV5,TERIOS,046621,4136,JDAJ200G0A1024755,,3SZ 2473981,ROJO,
,,,3,ALLOY 10,,T2NV5,TERIOS,046604,4137,JDAJ200G0A1024760,,3SZ 2473871,NEGRO,
,,,4,ALLOY 10,,T2NV5,TERIOS,046614,4138,JDAJ200G0A1024801,,3SZ 2473849,NEGRO,
,,,5,ALLOY 10,,T2NV5,TERIOS,046619,4139,JDAJ200G0A1024925,,3SZ 2477453,BEIGE,
,,,6,BASIC 10,,T2NV6,TERIOS,046611,4140,JDAJ200G0A1024891,,3SZ 2416375,PLATA,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  ANDINO  LLEGO  22.02.10,,,,,,PRODUCCION ENERO  -2010   06 UNIDADES  (1ER. PARCIAL)   INDONESIA,,,,
,,,,B/L  NYKS940004139,,,,,,,,,,
,,,,C2WE-10-2407-101L-01,,14.01.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,046566,3955,MHKG2CN20AK000415,,3SZ DBL2170,PLATA,
,,,2,MEC,,NB,TERIOS LONG,046572,3956,MHKG2CN20AK000417,,3SZ DBL3221,NEGRO,
,,,3,MEC,,NB,TERIOS LONG,046579,3957,MHKG2CN20AK000418,,3SZ DBL3250,ROJO VINO,
,,,4,MEC,,NB,TERIOS LONG,046587,3958,MHKG2CN20AK000420,,3SZ DBL3529,BEIGE,
,,,5,MEC,,NB,TERIOS LONG,046591,3959,MHKG2CN20AK000421,,3SZ DBL3474,PLATA,
,,,6,MEC,,NB,TERIOS LONG,046607,3960,MHKG2CN20AK000423,,3SZ DBL3459,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  ZEUS LEADER  LLEGO  22.03.10,,,,,,PRODUCCION ENERO  -2010   04 UNIDADES  (2DO. PARCIAL)   INDONESIA,,,,
,,,,B/L  KKLUJKT224362,,,,,,,,,,
,,,,C2WE-10-2407-101L-02,,12.02.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,078933,4607,MHKG2CN20AK000425,,3SZ DBL3740,PLATA,
,,,2,MEC,,NB,TERIOS LONG,078943,4608,MHKG2CN20AK000426,,3SZ DBL3570,BEIGE,
,,,3,MEC,,NB,TERIOS LONG,078947,4609,MHKG2CN20AK000427,,3SZ DBL3817,ROJO VINO,
,,,4,MEC,,NB,TERIOS LONG,078965,4610,MHKG2CN20AK000429,,3SZ DBL8404,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  ZEUS LEADER LLEGO  22.03.10,,,,,,PRODUCCION FEBRERO  -2010   04 UNIDADES  (1ER. PARCIAL)   INDONESIA,,,,
,,,,B/L  KKLUJKT224361,,,,,,,,,,
,,,,C2WE-10-2407-102L-01,,12.02.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,078914,4603,MHKG2CN20AK000430,,3SZ DBL9462,ROJO VINO,
,,,2,MEC,,NB,TERIOS LONG,078926,4604,MHKG2CN20AK000431,,3SZ DBM0994,NEGRO,
,,,3,AUTOM,,NE,TERIOS LONG,078931,4605,MHKG2CP20AK000290,,3SZ DBK4799,NEGRO,
,,,4,LUXURY,,RA,TERIOS LONG,078956,4606,MHKG2CP40AK002456,,3SZ DBK9966,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  CSAV RIO GREY LLEGO  21.04.10,,,,,,PRODUCCION FEBRERO  -2010   16 UNIDADES  (2DO. PARCIAL)   INDONESIA,,,,
,,,,B/L  NYKS940004250,,,,,,,,,,
,,,,C2WE-10-2407-102L-02,,11.03.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MEC,,NB,TERIOS LONG,114463,7345,MHKG2CN20AK000432,,3SZ DBM1206,BEIGE,
,,,2,MEC,,NB,TERIOS LONG,114465,8485,MHKG2CN20AK000433,,3SZ DBL7292,PLATA,
,,,3,MEC,,NB,TERIOS LONG,114466,8486,MHKG2CN20AK000434,,3SZ DBM1702,ROJO VINO,
,,,4,MEC,,NB,TERIOS LONG,114467,8487,MHKG2CN20AK000435,,3SZ DBL9758,NEGRO,
,,,5,MEC,,NB,TERIOS LONG,114472,8488,MHKG2CN20AK000436,,3SZ DBM2733,BEIGE,
,,,6,MEC,,NB,TERIOS LONG,114471,8489,MHKG2CN20AK000437,,3SZ DBM3695,PLATA,
,,,7,MEC,,NB,TERIOS LONG,114475,8490,MHKG2CN20AK000438,,3SZ DBM5156,ROJO VINO,
,,,8,MEC,,NB,TERIOS LONG,114473,8491,MHKG2CN20AK000439,,3SZ DBM5273,NEGRO,
,,,9,AUTOMAT,,NE,TERIOS LONG,114474,8492,MHKG2CP20AK000291,,3SZ DBL1087,BEIGE,
,,,10,AUTOMAT,,NE,TERIOS LONG,114477,8493,MHKG2CP20AK000292,,3SZ DBL9933,ROJO VINO,
,,,11,AUTOMAT,,NE,TERIOS LONG,114478,8494,MHKG2CP20AK000293,,3SZ DBM3356,PLATA,
,,,12,AUTOMAT,,NE,TERIOS LONG,114480,8495,MHKG2CP20AK000294,,3SZ DBM3598,NEGRO,
,,,13,LUXURY,,RA,TERIOS LONG,114479,8496,MHKG2CP40AK002471,,3SZ DBM1634,BEIGE,
,,,14,LUXURY,,RA,TERIOS LONG,114482,8497,MHKG2CP40AK002483,,3SZ DBL9979,ROJO VINO,
,,,15,LUXURY,,RA,TERIOS LONG,114483,8498,MHKG2CP40AK002494,,3SZ DBM2738,PLATA,
,,,16,LUXURY,,RA,TERIOS LONG,114484,8499,MHKG2CP40AK002504,,3SZ DBM5154,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,
,,,,VP.   :  SAGITTARIUS LEADER LLEGO  26.03.10,,,,,,PRODUCCION FEBRERO  -2010   10 UNIDADES  JAPON,,,,
,,,,B/L  NYKS180698082,,,,,,,,,,
,,,,TNM73380,,23.02.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY 10,,T2NV5,TERIOS,081705,6508,JDAJ200GOA1 025477 ,,3SZ 2492835,VERDE BRITANICO,
,,,2,ALLOY 10,,T2NV5,TERIOS,081717,6732,JDAJ200GOA1 025493 ,,3SZ 2499565,ROJO,
,,,3,ALLOY 10,,T2NV5,TERIOS,081723,6733,JDAJ200GOA1 025500 ,,3SZ 2499564,NEGRO,
,,,4,ALLOY 10,,T2NV5,TERIOS,081736,6734,JDAJ200GOA1025518,,3SZ 2496093,PLATA,
,,,5,ALLOY 10,,T2NV5,TERIOS,081750,6735,JDAJ200GOA1 025541 ,,3SZ 2502407,GRIS,
,,,6,ALLOY 10,,T2NV5,TERIOS,081709,6736,JDAJ200GOA1 025576 ,,3SZ 2499591,BEIGE,
,,,7,BASIC 10,,T2NV6,TERIOS,081720,6737,JDAJ200GOA1 025525 ,,3SZ 2423399,NEGRO,
,,,8,BASIC 10,,T2NV6,TERIOS,081734,6738,JDAJ200GOA1 025566 ,,3SZ 2423389,VERDE BRITANICO,
,,,9,SAFETY 10,,T2NW3,TERIOS,081744,6739,JDAJ210GOA1112567,,3SZ 2505340,PLATA,
,,,10,SAFETY 10,,T2NW1,TERIOS,081754,6740,JDAJ210GOA1112532,,3SZ 2423398,NEGRO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP.   :  SAGITTARIUS LEADER LLEGO  26.03.10,,,,,,PRODUCCION ENERO  -2010   01 UNIDADES  JAPON,,,,
,,,,B/L  NYKS180698081,,,,,,,,,,
,,,,TNM73370,,22.02.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY MEC.,,T2NV5,TERIOS,093041,7346,JDAJ200G0A1025176,,3SZ 2480960,VERDE BRITAN,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,
,,,,VP.   :  CSAV RIO GREY LLEGO  21.04.10,,,,,,PRODUCCION MARZO  -2010   10 UNIDADES  INDONESIA,,,,
,,,,B/L  NYKS940004251,,,,,,,,,,
,,,,C2WE-10-2407-103L-01,,11.03.10,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECAN,,NB,TERIOS LONG,114451,6798,MHKG2CN20AK000440,,3SZ DBM7775,ROJO VINO,
,,,2,MECAN,,NB,TERIOS LONG,114454,6799,MHKG2CN20AK000441,,3SZ DBM7782,NEGRO,
,,,3,MECAN,,NB,TERIOS LONG,114456,6800,MHKG2CN20AK000442,,3SZ DBM7898,BEIGE,
,,,4,MECAN,,NB,TERIOS LONG,114460,6801,MHKG2CN20AK000443,,3SZ DBM7787,PLATA,
,,,5,MECAN,,NB,TERIOS LONG,114468,6802,MHKG2CN20AK000444,,3SZ DBM8020,ROJO VINO,
,,,6,MECAN,,NB,TERIOS LONG,114481,6803,MHKG2CN20AK000445,,3SZ DBM7900,NEGRO,
